property_type,n_rooms,dist_centre_km,outdoor_space,near_underground,intercept,beta_house,beta_room,beta_dist,beta_garden,beta_terrace,beta_balcony,beta_under,premium,monthly_rent_gbp,listing_type
House,3,0.9932221514339052,Nothing,0,7.448605964127274,0.18848086184142945,0.1569803246270654,-0.055013542409505636,0.16049400073703723,0.10649874926213858,0.01348151923338562,0.059586211314109114,0.0,3359.2160046133367,Owner
Flat,5,0.5819001164852889,Terrace,1,7.540616171224962,0.20750600618755086,0.16401286754654446,-0.04559858940700032,0.11987836209473969,0.06922741949079168,0.05478387520412388,0.07085157884468046,0.0,4881.096874632326,Owner
House,2,10.75722187944322,Terrace,1,7.496563804642421,0.25987002469351894,0.10577576262760818,-0.013804731004749299,0.1471360725873278,0.13302464195267816,0.023216374535243483,0.13601241723833277,0.0,4407.096270548342,Owner
House,3,2.0998210401133295,Terrace,0,7.537134489359204,0.29329755668016083,0.1420684437214634,-0.07450807012961708,0.09671260999600645,0.13184112894619401,0.0654084339269329,0.08029317163085814,0.0,3505.891146084786,Owner
Flat,1,5.758010763540458,Nothing,0,7.452167170236169,0.2182016917740855,0.14725209709874446,-0.038939800733812965,0.14758200752109718,0.11596018596465829,0.05104141246257686,0.06859267051954182,0.0,1556.7734022574368,Owner
House,4,0.1283770737638887,Nothing,0,7.482018749311387,0.19450410143838837,0.14088996677114535,-0.061800164369820824,0.12500831828997724,0.1108498318374105,-0.009055126403141607,0.1160995825758186,0.0,3746.906734261698,Owner
Flat,4,5.856671229382661,Terrace,0,7.500157310991545,0.21603516945441653,0.10744167124237794,-0.04913765531195548,0.17746170826680485,0.1528356437460212,0.0696492675266507,0.1355711246398899,0.0,2761.5574304844404,Owner
House,2,1.8997274431331455,Nothing,0,7.501409417812942,0.2266296627762151,0.14469414623934565,-0.011646444121781042,0.13351379176213396,0.09999058982164677,0.0743239593677513,0.12156859931995201,0.0,2903.3860307263803,Owner
Flat,4,0.2867731550269619,Terrace,1,7.486498035855623,0.19037997123328426,0.17093611527504385,-0.044267027959402905,0.1464970225261426,0.06454377623737598,0.020184119754954405,0.1298814305741745,0.0,3460.4869067504496,Owner
House,2,4.70564278237165,Terrace,1,7.518685497970425,0.2538563406773697,0.09144539171896282,-0.048606903555315537,0.1309332647578679,0.11348421738496921,0.06260574628684976,0.07729614734291618,0.0,3082.3833368029545,Owner
Flat,4,1.3774752906947654,Garden,0,7.4679713871185225,0.20690212277574208,0.09508998553262347,-0.09079568422939757,0.20216554055559993,0.1625814114861134,0.024305052877724036,0.057345679997744696,0.0,2600.478629554894,Owner
Flat,1,2.4453797115747515,Terrace,0,7.495728615449361,0.21493229267274183,0.1397059570526022,-0.027612393019183383,0.14036271701646263,0.06955721520442444,0.05293011130245007,0.1450400095586646,0.0,2104.247782322929,Owner
House,2,0.4200656300335847,Garden,1,7.503608868951357,0.21997772756163386,0.21448341374903687,-0.03063547456576774,0.20497671130437606,0.08915611699918044,0.012065047791351036,0.09031960483473593,0.0,4596.142873380111,Owner
Flat,1,0.795935672216736,Nothing,1,7.515433165021762,0.2126475983184337,0.16233598374842917,0.0148976416991638,0.174424552863548,0.11249338114304358,-0.0037931935760373015,0.09247500950634858,0.0,2183.297696448052,Owner
Flat,5,1.7689472370675288,Balcony,0,7.5213484463426665,0.22516821501408837,0.16326417993419212,-0.059233347048590027,0.16446200182006157,0.09838285452982783,0.03851548431161094,0.13984582425547173,0.0,4433.684621485644,Owner
House,7,0.47023214644833844,Nothing,0,7.4662607372448635,0.1814824044035923,0.1403044520757061,-0.043425490170081835,0.1610619944195256,0.07053089258868057,0.04628813161175492,0.1166869002820198,0.0,6441.895169883483,Owner
House,4,12.085843649551244,Terrace,0,7.453976574877931,0.1832509473816191,0.15622259394040502,-0.04251848948867735,0.16181391894648753,0.13365573568691413,0.03806960919156188,0.11367663316244823,0.0,2392.0785640697663,Owner
Flat,3,0.030327002961936713,Nothing,0,7.538330304656955,0.16699537301084916,0.03303030288898885,-0.0026764016070957714,0.09216982261963169,0.16960122166051778,0.01447908325332322,0.16495007034703252,0.0,1744.6607453008187,Owner
Flat,5,3.306888282559127,Terrace,0,7.509969420359388,0.2131850369186068,0.15953154388098292,-0.05285886597160856,0.1416334981754773,0.10588394377071722,0.03800302813606589,0.08069445308859571,0.0,4331.701943129055,Owner
Flat,2,0.6576524538653421,Garden,0,7.477545403903304,0.22336809510536343,0.20256011036939603,-0.04162935422688983,0.17535473913552965,0.07287795130791999,0.05807884257742202,0.12783520384243713,0.0,3054.2801710637386,Owner
Flat,1,1.8385284366564467,Balcony,0,7.546534559265676,0.2137331859845566,0.15765245589998694,-0.031763104708503825,0.14853308449577682,0.05353118424839576,0.048653209096323896,0.10171039374691254,0.0,2056.872736108548,Owner
Flat,4,13.022476861313057,Garden,0,7.503470239028786,0.2502347730004261,0.19127810798032793,-0.04440172630530926,0.10784430459589275,0.10773927943663543,0.055475030917976405,0.10805776836589771,0.0,2128.2738864890807,Owner
Flat,3,0.8818637500620277,Nothing,0,7.535378915521915,0.1998321194351286,0.16782328837041646,-0.06339300843651585,0.14842786648267592,0.13311632029948772,0.029896543986373016,0.14585405279237595,0.0,2833.918575185813,Owner
House,4,16.882375513656626,Terrace,0,7.502025554442303,0.22006224966777538,0.1073257896141632,-0.044177300213050774,0.20112316548766473,0.11425503239486146,0.08515153744148479,0.11523507268868871,0.0,1878.810596420344,Owner
House,6,1.1520644010807304,Nothing,1,7.56182243774646,0.1672489737158206,0.19902830806265484,-0.01779104750420684,0.18740675146604158,0.09992788477243439,0.014714799903356585,0.11614888237148899,0.0,8306.113833280973,Owner
House,2,6.765576782451039,Garden,1,7.552660225273296,0.18838700892576798,0.08945247140149831,-0.08079545898233181,0.14813987971901904,0.08232185044632082,0.06462680891260156,0.13217522011929406,0.0,2371.9519322167594,Owner
Flat,3,3.9557548382169077,Garden,0,7.492531075545628,0.22086613272697334,0.15211057995998703,-0.046010909775593724,0.17854347831174258,0.06723509101845732,0.08545673278879884,0.08905141811371345,0.0,2846.07979177211,Owner
Flat,6,10.79150294663645,Terrace,0,7.52914712852863,0.22547306332229433,0.11226552461238604,-0.0710036244481752,0.13900478938895844,0.12504253978974647,0.06442724278246686,0.07482370997982982,0.0,2192.8761538002764,Owner
Flat,3,4.037106024430614,Nothing,1,7.519361278487555,0.19118099157007454,0.037366368106600795,-0.014148601132254732,0.09888385239519842,0.12741314864156758,0.0439242731880551,0.068655724179369,0.0,2095.6105169977463,Owner
Flat,4,3.823852032951791,Nothing,0,7.54105894672597,0.197852022444258,0.14491435192365212,-0.09569560714351324,0.12226602035611336,0.053628106399278015,0.034151088600110624,0.04100930231871996,0.0,2249.3843120693996,Owner
Flat,6,1.0874105401548078,Terrace,0,7.471052296182597,0.15446378759957574,0.13417515721336765,-0.06676765541814765,0.19688666305524594,0.1476951693454205,0.08108262953138767,0.16168621389820967,0.0,3309.746408039323,Owner
House,2,0.908984644486146,Terrace,0,7.5205815437999535,0.18928912397580172,0.14914804624566708,-0.03868364374806438,0.14178020754512086,0.11722213662682004,0.007310752242149811,0.06690374902834952,0.0,2193.9377426790784,Owner
Flat,4,12.413893644023844,Garden,0,7.5317527346054876,0.22671149490559359,0.15503125729597386,-0.003034279122969795,0.14269848061874946,0.1419878393543738,0.020896272188610697,0.09336239129242685,0.0,4252.738069589918,Owner
Flat,7,1.986280959599893,Nothing,0,7.4472378154073064,0.217256150483197,0.0769090112216032,-0.05197250783218964,0.14100485411175356,0.059736167545446556,0.03807326703524836,0.09169560100333239,0.0,2443.986485238407,Owner
Flat,3,2.3267305016637416,Nothing,1,7.464502244620027,0.2150199716414363,0.10792809138646015,-0.06665598580079596,0.2071240976871902,0.05902527533753684,0.08712961272535995,0.10922220093427303,0.0,2138.1732294928133,Owner
House,5,7.131909344466029,Garden,0,7.438823034667197,0.20149321061542882,0.15374257977504904,0.006434712083217699,0.1987787674608619,0.0955309207069811,0.06139302908122688,0.12447211637617892,0.0,5265.543875141334,Owner
Flat,6,2.068672142609829,Terrace,0,7.491917794966663,0.2002118947588453,0.1387083041963602,-0.09344041701248731,0.216563407003444,0.11508353280685583,0.020958627244692645,0.12581420465079238,0.0,3857.5632765059986,Owner
Flat,5,15.18928043359221,Garden,1,7.521526267673879,0.1801903658157966,0.16839388974004538,-0.11596417869860245,0.14522864368799845,0.1538908246878089,0.04069076883845289,0.08250767684293185,0.0,937.1630416249611,Owner
Flat,4,6.69567561186252,Nothing,0,7.545070711562881,0.22096485260607607,0.16089732122075295,-0.036799566498400035,0.15886873466241286,0.12118236741445396,0.03157030567711117,0.09498634858640766,0.0,2929.886137772912,Owner
Flat,3,4.549422013624883,Garden,0,7.502222843412593,0.2126291883316817,0.18525269156812268,-0.06506162673057833,0.10450072351737627,0.09271956169563901,0.028706330232993953,0.10847739851464899,0.0,2450.301932179719,Owner
Flat,5,10.638755849505417,Nothing,0,7.548858466367139,0.214760565439784,0.16458329050628256,-0.0806369845139214,0.19430803278354822,0.06920892377002325,0.07936668675670337,0.0925392662144936,0.0,1688.3457339160686,Owner
House,4,0.254392735453842,Garden,0,7.458596956253554,0.1842189547199726,0.1454705043683757,-0.028749306581019405,0.11496661346196194,0.13690001718157452,0.008847706122094838,0.14822036728059979,0.0,4528.763471521742,Owner
Flat,7,1.4857180746479344,Nothing,0,7.448898526819345,0.13539971240386267,0.16273637581637007,-0.042685978586864036,0.15650326691287886,0.07105883722747856,0.0982634256720312,0.11472924854914754,0.0,5089.689326585047,Owner
Flat,2,3.1277822441201364,Nothing,0,7.498333569033101,0.2329145813526109,0.13210644383137193,-0.06692235892210185,0.11708092417101468,0.14885405664316964,0.07484689070553868,0.12204633358149453,0.0,1781.9642402017153,Owner
Flat,3,1.2872423406502642,Nothing,0,7.511521963468179,0.1856348763197479,0.13530002954680298,-0.08840913196012684,0.13233399519783912,0.09146846051180473,0.08272585011811094,0.11988643806002239,0.0,2232.4182176618306,Owner
House,2,6.811037704843597,Nothing,0,7.499019157557178,0.1741167270787064,0.17588038905871115,-0.023826280151595665,0.12488212706850899,0.1477174621785355,0.036111814639242255,0.13520421572455976,0.0,2170.222424707788,Owner
Flat,3,12.579388563121466,Nothing,0,7.437976736998804,0.22080436735741982,0.14659953093680497,-0.030493964661240176,0.13176374217972547,0.12036793870177835,0.04550177842762672,0.10543064676111122,0.0,3777.094296363693,Owner
Flat,4,2.756243002811302,Garden,0,7.497326398814616,0.18823962080242612,0.17724675149128202,-0.05297527591338149,0.13382631890553065,0.09589013531672626,0.007005445564258646,0.06109504156132461,0.0,3358.916696322022,Owner
House,4,2.0937594394579033,Balcony,0,7.460865914984854,0.23179809152139866,0.18105600760985782,0.00539910988142997,0.1335519361522477,0.08441810884521621,0.03426012778799591,0.11199063855257925,0.0,4745.0466007527075,Owner
House,1,16.292078122504407,Garden,0,7.520090176464901,0.21851017848730092,0.18767110955094,-0.08210254298978459,0.1750000173534092,0.08977276367961762,0.06480964542929453,0.08045929318624513,0.0,1058.2637873972233,Owner
House,3,2.942606568900544,Nothing,0,7.510997947382905,0.22050707969601435,0.20374147111299695,-0.09576575512774216,0.11685411620812439,0.11284950077125713,0.08888189185344189,0.0841414995475073,0.0,2618.9072416914705,Owner
House,5,3.3574020519313374,Balcony,1,7.471803606410179,0.159021328663984,0.14554397099823468,-0.07075724209643733,0.156616242810416,0.10231469488653151,0.01678529549592645,0.1175909205626528,0.0,3938.0035691196285,Owner
Flat,3,2.1666220404518963,Nothing,0,7.484583992479899,0.23635831956159203,0.13650496259281322,-0.051367580490664935,0.18653877456916673,0.08218565775793885,0.03903482189044203,0.13714849214300906,0.0,2713.2812840067572,Owner
Flat,6,12.014705925810723,Nothing,0,7.468223594343331,0.2078375159370157,0.15538806747870412,-0.04269981652031925,0.1346041090645981,0.09503105769047104,0.04546102339302433,0.10063814730208186,0.0,2182.456757891909,Owner
House,5,4.207719535815295,Garden,1,7.498119627081805,0.18892168582261393,0.1410617582826623,-0.0572370817356899,0.12846243327757195,0.1023573108915745,0.008126323934225452,0.10926499037796891,0.0,4125.20701620247,Owner
Flat,1,7.181092170419446,Garden,0,7.528654269615037,0.20430165402026754,0.15677497741545954,-0.0394383381045711,0.14308426124459248,0.03613797716755565,0.06774047725275201,0.15106644833905714,0.0,1594.9276470286177,Owner
Flat,5,8.351428752002452,Garden,0,7.470428218609934,0.1467129430130504,0.16588862075428545,-0.08754618272571332,0.1853917562508213,0.11374504344366096,0.028280290047721732,0.10722259538465706,0.0,2404.6216348867565,Owner
House,3,2.0916047719541604,Terrace,1,7.515121395465536,0.21225958434442013,0.16418711670342426,-0.006687061877802221,0.15582322892860073,0.0706083632584958,0.044138289464689284,0.17805049342541185,0.0,3766.4332926073826,Owner
Flat,4,2.843106479415647,Garden,1,7.4840922714488265,0.16911885475453786,0.14133374744735644,-0.052464535351777065,0.13406357116177203,0.06540002790382765,0.03644151884264367,0.11696528936894633,0.0,3172.460204087172,Owner
Flat,3,9.434916819182005,Garden,0,7.476213815032129,0.15941989142469398,0.11707644743523979,-0.016481125052356174,0.16451629953564118,0.0493796695866787,0.026319844828409773,0.04717711722532548,0.0,2021.1783606048905,Owner
Flat,3,2.2569328491566294,Nothing,0,7.496789089201363,0.15432922441346328,0.14551222118584506,-0.03971823960866888,0.1169312355049073,0.0461832250639633,0.049788650435583365,0.12260024863313598,0.0,2792.8736841840705,Owner
Flat,2,7.897821368013675,Nothing,0,7.468942730327419,0.23338065124969776,0.11236183030111623,-0.03629740342538648,0.17044078531328843,0.05933657490663133,0.04353171264295933,0.11143475154648334,0.0,1633.1197831951902,Owner
Flat,3,14.15043858842527,Balcony,1,7.483390520839585,0.18112209818921635,0.1954503077993136,-0.03290698159303389,0.16225821923105302,0.07872937127108529,0.038844263531640034,0.13869258262248238,0.0,2610.780295578371,Owner
Flat,2,4.880341330162804,Balcony,0,7.464063663222334,0.246011831297495,0.1389442936256698,-0.03656874319948056,0.14076574586583346,0.15859777412579706,0.02814615134958972,0.12019544053809876,0.0,2288.104165714463,Owner
Flat,3,6.766760571219642,Garden,0,7.558941753987492,0.18392595610843107,0.11475976284596703,-0.030718317203973687,0.12484242604658306,0.08422360972314388,0.05958574012348866,0.09584632048048679,0.0,2273.1122115745743,Owner
Flat,2,8.176274405433674,Nothing,1,7.501057906559152,0.1487792612722116,0.06066058863840018,-0.010125424096027062,0.12339957233149627,0.10533250318804095,0.09960851805476856,0.06327105291131904,0.0,1928.2871395228715,Owner
Flat,3,9.322929970591488,Nothing,0,7.479008234760222,0.16650426680154023,0.16034428732381986,-0.0441043649089559,0.1660445200903773,0.11201444159518986,0.05419661698517382,0.09372930228141925,0.0,1798.9557439104613,Owner
Flat,7,2.5130749329227053,Garden,1,7.506419397322027,0.23707434860020818,0.15959808607310624,-0.028729887272344636,0.18686941507467186,0.10393195558647547,0.07988354644733386,0.074484386373721,0.0,5126.264562652045,Owner
House,5,0.2631206829634183,Garden,0,7.496630158509275,0.19532305466189998,0.13848338708384017,-0.05269207082861681,0.13088076758913614,0.0976766961782202,0.008293342245396122,0.08258429650585833,0.0,4600.89541455141,Owner
Flat,1,2.5697882107342815,Nothing,0,7.4933709120140035,0.183551381105282,0.09174145347637705,-0.006796483536515824,0.16375160110654452,0.06414118709202267,0.054732843178813086,0.1176573521326183,0.0,1963.8749844531358,Owner
Flat,3,5.600552078255975,Nothing,0,7.518425001001303,0.20480054677558365,0.14401930550978387,-0.07029176906177809,0.08738918944193794,0.14352782644837636,0.017078950430868003,0.15009713513054218,0.0,2190.803559521928,Owner
House,6,2.99237134411888,Garden,1,7.522725231301419,0.21505348208502637,0.13577651731115697,0.0040282129873244615,0.132461468080284,0.15421589930913657,0.005692252174042962,0.11184014589468944,0.0,7868.664815299993,Owner
Flat,3,6.910777706523328,Nothing,0,7.484084965571684,0.23352196447707385,0.16311988027796268,-0.05120473851933031,0.14906823201387293,0.04952023917631943,0.027818857776228913,0.06412350813894448,0.0,2438.1108538439016,Owner
House,4,2.207916146263214,Balcony,0,7.4827254527806595,0.2434549768967878,0.1571309119633767,-0.09292325306354145,0.122709497490545,0.06927914227340862,0.08575698003240718,0.11333808004660423,0.0,3660.4050743447433,Owner
Flat,3,5.035785938485179,Balcony,0,7.491748449085451,0.18920694062632745,0.14052526685407837,-0.046156867552676326,0.12190480875631211,0.09160568972868982,0.07850047486008938,0.13589894459936955,0.0,2138.9455958104786,Owner
House,2,1.0315538839664775,Nothing,1,7.430942365057932,0.16021856941753887,0.12508181917429226,-0.07043154972424642,0.1299666133059334,0.07106386615269426,0.057290141661631995,0.08170651287041854,0.0,3118.504632272421,Owner
